course_info,date,total_click
DDD_2013B,34,6002
FFF_2013J,160,11651
FFF_2014B,113,7161
BBB_2014B,97,1954
BBB_2013J,47,9226
AAA_2013J,65,1863
FFF_2014B,8,18605
FFF_2013J,56,14641
DDD_2013B,43,6066
CCC_2014B,89,3877
FFF_2013B,54,14198
DDD_2014B,-8,2421
GGG_2014B,153,1467
AAA_2014J,172,1533
GGG_2014B,154,1435
FFF_2014B,31,17882
BBB_2013J,10,10377
GGG_2014J,142,2314
EEE_2014J,169,3213
BBB_2013J,100,7598
CCC_2014J,106,12041
EEE_2014B,19,15547
DDD_2013J,187,2123
GGG_2014J,143,2294
GGG_2014B,119,2531
GGG_2014J,176,1275
BBB_2013B,215,3531
CCC_2014B,36,5494
FFF_2014J,200,13190
BBB_2014J,82,2951
EEE_2014J,50,6940
BBB_2014J,61,3605
FFF_2014B,120,6969
FFF_2013J,127,20662
BBB_2013B,54,8539
DDD_2013B,178,1862
CCC_2014J,-6,7289
BBB_2014B,71,2807
AAA_2014J,187,1087
BBB_2014J,57,3751
DDD_2013J,186,2114
EEE_2014B,187,2166
AAA_2013J,58,2107
BBB_2013J,101,7604
DDD_2013B,-2,7522
FFF_2013B,68,13834
GGG_2014J,134,2615
GGG_2014J,153,2031
FFF_2013B,90,13147
BBB_2013B,49,8592
BBB_2013B,87,7414
FFF_2014J,54,17740
BBB_2013B,33,9095
EEE_2014J,196,2435
CCC_2014J,19,14800
AAA_2013J,25,3029
DDD_2014J,-13,3170
FFF_2013B,129,28337
FFF_2013B,214,25702
FFF_2013B,188,10121
BBB_2014B,104,1693
EEE_2014J,37,7351
EEE_2013J,56,3787
GGG_2013J,229,4917
AAA_2013J,71,1647
AAA_2014J,115,3257
EEE_2014J,178,3042
CCC_2014B,55,4966
FFF_2014B,110,7346
DDD_2013J,185,2199
DDD_2013J,58,6137
AAA_2013J,75,1528
DDD_2013J,227,9078
EEE_2013J,12,13396
EEE_2014B,139,3739
EEE_2014J,130,12714
AAA_2013J,49,2312
BBB_2013B,213,3557
FFF_2014B,63,8823
BBB_2013B,218,3404
FFF_2014J,122,15687
GGG_2014B,139,2009
EEE_2014J,186,2772
DDD_2013B,153,2694
DDD_2014B,3,10321
CCC_2014J,157,10484
GGG_2014J,185,1090
AAA_2014J,136,2604
DDD_2014B,9,10138
EEE_2014B,198,1889
EEE_2014J,234,9470
FFF_2014B,206,12567
AAA_2014J,171,1684
FFF_2014B,32,17732
GGG_2014J,148,2250
AAA_2013J,64,2028
AAA_2014J,186,1223
DDD_2014J,-4,10875
EEE_2014J,171,3288
AAA_2013J,74,1716
BBB_2014B,41,3566
FFF_2014J,46,26014
GGG_2014J,152,2139
GGG_2014J,135,2663
CCC_2014B,213,8348
CCC_2014B,112,3278
BBB_2013B,32,9070
FFF_2014B,57,8779
FFF_2014J,201,13006
GGG_2014J,128,2889
DDD_2013J,190,1894
DDD_2014J,218,4003
AAA_2014J,188,1151
FFF_2014B,64,8553
FFF_2014B,132,6476
BBB_2013J,128,6616
CCC_2014J,49,5726
DDD_2014B,157,5344
DDD_2014J,212,4150
BBB_2013J,237,3236
GGG_2014B,167,1187
AAA_2013J,86,1379
BBB_2013B,37,8944
FFF_2013B,150,19314
BBB_2014J,49,3854
AAA_2013J,84,1445
BBB_2013B,216,3391
BBB_2014B,91,2060
AAA_2013J,20,3401
EEE_2014J,172,3271
FFF_2014B,12,18397
EEE_2013J,16,21509
EEE_2014J,15,16325
BBB_2014B,20,4266
EEE_2014B,117,4464
EEE_2014B,208,1642
CCC_2014J,236,16408
AAA_2013J,78,1526
BBB_2013B,52,8374
EEE_2014B,122,4370
GGG_2014B,138,2129
DDD_2013B,173,1988
DDD_2013J,180,2265
EEE_2014J,167,3453
GGG_2014J,179,1374
AAA_2013J,34,2885
BBB_2013J,213,3906
DDD_2014J,-3,10918
FFF_2014J,112,15827
AAA_2014J,159,2024
DDD_2013J,122,12215
BBB_2013J,32,9525
DDD_2013B,109,3925
AAA_2013J,47,2523
BBB_2013B,38,8837
AAA_2013J,41,2707
DDD_2013B,100,4203
DDD_2013J,102,4635
EEE_2013J,141,9523
AAA_2013J,6,3796
BBB_2014J,135,9322
DDD_2014J,242,3270
EEE_2014B,210,1666
DDD_2013J,101,4669
AAA_2013J,29,3089
BBB_2014B,14,4371
DDD_2013J,226,8987
GGG_2014J,177,1456
GGG_2014J,187,1143
FFF_2013J,-8,8423
EEE_2014J,159,11935
EEE_2014J,118,5009
DDD_2013J,100,4722
CCC_2014J,-4,7423
DDD_2013B,76,4952
EEE_2014J,177,3176
AAA_2013J,-6,4154
FFF_2013J,120,12637
BBB_2013J,209,4061
FFF_2014J,4,35586
FFF_2013B,5,23885
EEE_2014B,66,6171
DDD_2013B,187,1857
DDD_2014J,111,7683
FFF_2013B,71,13411
BBB_2013J,244,2865
FFF_2013B,167,10434
DDD_2013B,39,6440
GGG_2014B,134,1809
CCC_2014J,69,4739
DDD_2014B,115,7078
EEE_2014B,133,4078
FFF_2013B,168,10427
EEE_2014J,210,2185
AAA_2014J,17,6575
EEE_2013J,97,2713
EEE_2014B,151,11757
FFF_2014J,1,35492
BBB_2014B,21,4083
BBB_2013J,233,3230
FFF_2014B,70,8264
EEE_2014J,195,2697
DDD_2013B,190,1721
FFF_2013B,135,19651
CCC_2014J,156,10212
BBB_2013B,214,3323
BBB_2014B,99,1672
AAA_2014J,193,1171
DDD_2013J,51,14751
EEE_2013J,233,6729
CCC_2014J,158,10143
DDD_2013J,168,2937
FFF_2014J,76,8599
DDD_2013B,186,1872
AAA_2013J,89,1395
CCC_2014J,73,4573
BBB_2014J,152,8741
DDD_2013B,155,2828
DDD_2013J,179,2588
CCC_2014B,49,4821
BBB_2014B,60,2781
AAA_2014J,195,1001
DDD_2013B,172,2382
FFF_2013B,174,10290
DDD_2014J,38,10023
GGG_2014J,136,2303
EEE_2013J,136,9779
FFF_2014B,42,9164
DDD_2014B,225,3711
DDD_2014B,51,9102
EEE_2013J,34,4746
CCC_2014B,0,14640
DDD_2014J,109,7812
BBB_2014J,7,4944
FFF_2013J,117,12579
CCC_2014B,88,3705
BBB_2014J,106,10064
BBB_2013J,55,8669
AAA_2013J,66,2017
FFF_2013B,147,11138
EEE_2014B,127,4319
AAA_2013J,36,2951
GGG_2014B,127,2106
DDD_2013B,6,7496
AAA_2013J,32,3110
BBB_2014B,57,2917
CCC_2014B,86,3759
DDD_2013J,95,5239
DDD_2014J,216,4465
GGG_2014B,131,1993
FFF_2013J,107,21113
EEE_2014J,61,6910
EEE_2014B,114,4756
FFF_2014J,86,16542
EEE_2014B,67,6209
FFF_2014B,194,12688
GGG_2014B,221,7405
DDD_2014J,41,9901
FFF_2013J,61,14335
BBB_2014B,-8,4944
FFF_2013J,158,19518
EEE_2014B,121,4594
DDD_2014B,53,8857
BBB_2014B,42,3274
AAA_2014J,194,1229
GGG_2014J,157,1719
FFF_2014B,11,18121
DDD_2013B,162,2498
DDD_2013B,167,2343
DDD_2014J,108,7653
AAA_2014J,200,1053
DDD_2013B,185,1784
GGG_2014B,140,1751
AAA_2014J,179,1679
AAA_2014J,184,1525
CCC_2014J,67,45892
AAA_2013J,48,2761
BBB_2014B,70,2421
DDD_2013B,72,5301
GGG_2014J,166,1458
FFF_2014B,104,7057
AAA_2013J,-4,4419
BBB_2013B,40,8585
FFF_2013J,195,9985
DDD_2013J,181,2383
DDD_2014J,192,5019
CCC_2014B,43,5147
FFF_2014B,56,8573
FFF_2013B,116,11926
AAA_2014J,16,6778
BBB_2014J,64,3128
BBB_2014J,94,10400
DDD_2013J,22,15502
FFF_2014B,221,19833
FFF_2014J,154,22441
BBB_2013J,8,10096
FFF_2014B,69,8184
FFF_2014J,190,13129
AAA_2014J,201,1031
GGG_2013J,222,4967
BBB_2014J,234,14263
FFF_2013B,125,11683
FFF_2013B,208,17298
GGG_2014B,137,1896
CCC_2014J,222,8400
DDD_2013J,82,5552
DDD_2013B,171,2290
FFF_2013J,234,49777
GGG_2014J,168,1437
DDD_2013B,177,2093
CCC_2014J,64,21480
BBB_2013B,24,8989
AAA_2013J,59,2383
BBB_2013J,226,3232
AAA_2013J,45,2788
GGG_2014J,147,2101
AAA_2013J,40,2944
BBB_2014B,193,6740
GGG_2014B,116,2557
EEE_2014B,223,1476
EEE_2014J,194,2879
EEE_2014B,190,2493
EEE_2014J,185,3154
BBB_2014B,98,1496
BBB_2014J,136,9014
DDD_2013B,184,1896
DDD_2013J,93,5219
FFF_2014J,162,14019
BBB_2014B,55,2841
BBB_2014B,61,2654
BBB_2014B,84,1941
FFF_2014B,-2,10435
AAA_2013J,39,3027
BBB_2013J,52,8648
EEE_2014B,30,7500
FFF_2013J,222,17396
FFF_2013B,181,9969
EEE_2013J,74,3659
AAA_2014J,190,1331
EEE_2014B,205,2074
AAA_2013J,43,2909
AAA_2013J,38,3037
FFF_2013B,-8,7662
FFF_2013J,133,11987
CCC_2014J,214,41367
FFF_2013J,31,31528
FFF_2014J,179,13533
FFF_2013B,31,22829
FFF_2013B,59,13769
FFF_2014B,62,8461
AAA_2014J,116,3608
EEE_2014J,45,7519
DDD_2013J,107,4753
EEE_2014B,124,4569
DDD_2013J,94,5499
BBB_2014B,-3,3521
BBB_2013J,210,2636
BBB_2013J,225,2171
EEE_2014J,184,2242
BBB_2013B,194,2624
DDD_2014J,222,4510
GGG_2013J,98,1207
DDD_2014J,30,10452
DDD_2013B,73,5635
BBB_2013B,236,1335
FFF_2013J,237,2369
BBB_2014J,220,5308
FFF_2014B,207,13960
DDD_2013B,68,5816
DDD_2013B,203,1631
DDD_2013J,238,1049
EEE_2013J,13,12749
EEE_2014B,186,1660
BBB_2013B,230,1534
CCC_2014J,23,16141
AAA_2013J,-3,4475
FFF_2014J,59,19071
GGG_2014B,122,2960
AAA_2014J,197,1258
DDD_2013B,-16,8414
CCC_2014B,200,10141
BBB_2013J,170,3909
EEE_2014J,233,8954
FFF_2013J,50,24590
DDD_2014J,226,4356
EEE_2014J,43,6645
EEE_2014B,185,1742
CCC_2014J,-17,9186
BBB_2013J,12,8813
EEE_2013J,145,8695
FFF_2014J,136,33107
AAA_2014J,138,3134
BBB_2013B,197,2570
BBB_2013J,231,2021
DDD_2013B,-4,8016
AAA_2014J,176,1929
EEE_2014J,149,11539
FFF_2014J,60,19079
GGG_2014B,169,1528
AAA_2014J,192,1434
CCC_2014B,160,3164
DDD_2013B,226,9070
FFF_2014J,197,23006
DDD_2014B,-9,2947
AAA_2013J,46,2991
EEE_2014J,187,2160
FFF_2014J,121,17207
AAA_2014J,177,1820
BBB_2014J,195,6021
FFF_2014B,61,10364
BBB_2014J,227,5031
FFF_2014J,35,19865
AAA_2013J,90,1544
DDD_2014J,31,10483
FFF_2014B,92,9401
GGG_2014J,164,2205
CCC_2014B,197,10326
GGG_2014B,174,1397
FFF_2013B,45,32454
BBB_2013J,246,1471
BBB_2013B,34,7540
BBB_2014J,71,1683
DDD_2013B,108,4639
FFF_2014B,162,7253
AAA_2014J,173,1928
DDD_2013B,14,7550
FFF_2014J,242,5269
EEE_2014J,179,2440
EEE_2014B,197,1377
BBB_2013J,102,5951
CCC_2014J,160,3756
DDD_2013B,7,7724
DDD_2013J,34,7389
DDD_2013J,206,10249
EEE_2014J,6,7862
AAA_2014J,191,1419
GGG_2014B,146,2293
DDD_2013J,84,5830
EEE_2014B,68,5423
DDD_2013J,13,8058
BBB_2013J,50,7581
BBB_2013J,142,4728
DDD_2013B,38,6777
BBB_2013B,48,7132
BBB_2014J,114,8567
AAA_2014J,170,2059
DDD_2014J,215,4765
GGG_2014B,130,2802
GGG_2013J,226,5548
FFF_2014B,-13,4512
AAA_2014J,185,1597
FFF_2013B,41,16244
GGG_2014B,123,3025
BBB_2013J,249,1297
CCC_2014J,14,24763
EEE_2013J,90,2304
DDD_2013B,159,2841
GGG_2013J,91,1557
DDD_2013J,108,4932
CCC_2014B,3,16406
GGG_2014B,175,1434
BBB_2013B,7,8313
GGG_2014B,141,2485
EEE_2014J,189,2200
BBB_2013J,172,3698
GGG_2014B,136,2645
BBB_2014J,77,1439
BBB_2014J,229,4918
EEE_2014J,119,4361
CCC_2014J,251,1000
AAA_2014J,203,1239
BBB_2013B,232,1349
CCC_2014J,161,3794
DDD_2014B,-14,2972
AAA_2013J,98,1516
DDD_2013B,110,4331
AAA_2013J,24,3814
FFF_2013B,-15,9579
CCC_2014B,46,6851
FFF_2013J,76,7261
FFF_2014J,-17,13120
DDD_2013B,77,5377
CCC_2014B,175,2834
GGG_2014B,145,2393
EEE_2013J,29,12413
BBB_2013J,108,5712
BBB_2013J,223,2147
BBB_2013J,217,2335
AAA_2013J,60,2683
FFF_2014J,84,10008
GGG_2014J,178,1888
CCC_2014B,198,10429
DDD_2013J,167,3170
EEE_2014J,53,6501
GGG_2014J,169,2170
CCC_2014J,237,17917
DDD_2013J,231,9382
DDD_2013J,174,2946
EEE_2013J,69,3018
FFF_2014B,72,9895
CCC_2014J,10,24944
EEE_2014B,201,1402
GGG_2014J,171,2121
DDD_2013J,176,2886
AAA_2014J,199,1274
FFF_2013B,180,11756
FFF_2013J,19,41858
FFF_2014J,178,15327
BBB_2013B,80,5980
CCC_2014J,143,37200
EEE_2014B,132,3526
EEE_2014J,168,2914
GGG_2014B,155,2122
BBB_2013B,210,1962
BBB_2014J,72,1530
AAA_2013J,72,2213
BBB_2013B,117,4847
EEE_2014B,140,3271
AAA_2013J,30,3520
CCC_2014J,48,7371
FFF_2013B,176,11927
BBB_2013B,164,3397
FFF_2014B,133,8044
BBB_2013B,190,2592
AAA_2013J,73,2229
GGG_2014B,173,1580
CCC_2014B,126,4427
AAA_2013J,22,3808
BBB_2013B,0,8488
GGG_2014B,159,2015
EEE_2014B,2,7602
GGG_2014B,148,2362
BBB_2013B,-5,8640
AAA_2014J,178,1934
AAA_2014J,198,1315
CCC_2014B,56,6582
FFF_2013B,223,2289
BBB_2013B,204,2170
FFF_2014B,99,9107
DDD_2013J,164,11433
GGG_2014B,150,2310
AAA_2014J,164,2371
AAA_2013J,50,2933
CCC_2014B,15,24239
DDD_2014J,230,4173
EEE_2013J,17,21028
BBB_2014J,212,5411
GGG_2014J,203,1176
BBB_2013B,195,2340
FFF_2014J,146,16113
DDD_2013B,193,2179
GGG_2014J,151,2280
CCC_2014B,176,2462
BBB_2013B,102,5220
BBB_2013J,191,2966
DDD_2014J,193,5654
EEE_2014J,174,2805
CCC_2014B,168,2721
EEE_2013J,41,3952
BBB_2014J,121,8119
FFF_2014B,171,14823
CCC_2014B,53,6282
CCC_2014B,146,3399
EEE_2013J,66,11365
EEE_2013J,138,9133
FFF_2014B,128,24346
AAA_2014J,165,2493
BBB_2013J,251,1124
EEE_2013J,42,3909
AAA_2014J,-24,8355
BBB_2014J,157,7022
FFF_2014J,95,17702
BBB_2013B,202,2155
DDD_2013B,28,7262
BBB_2013J,33,7899
BBB_2013B,116,4816
BBB_2014B,-6,3385
GGG_2014J,188,1174
BBB_2013B,231,1264
EEE_2014B,211,1187
BBB_2013J,34,7871
GGG_2014B,129,2504
EEE_2013J,193,7460
DDD_2014J,229,4509
BBB_2014J,163,6863
BBB_2013J,250,1189
CCC_2014B,181,2262
FFF_2013B,139,12893
GGG_2014J,163,1959
DDD_2014B,-13,3339
EEE_2014B,200,1516
DDD_2013B,192,2186
AAA_2013J,37,3523
BBB_2013B,203,2150
CCC_2014J,230,9437
GGG_2014B,168,1305
CCC_2014B,50,6329
BBB_2013J,193,2957
BBB_2013B,237,1091
BBB_2013B,182,2797
EEE_2013J,75,2968
CCC_2014B,223,9272
EEE_2014B,184,2058
BBB_2013B,128,4350
GGG_2014B,152,1813
CCC_2014B,125,4118
FFF_2014J,134,32946
DDD_2013B,157,3355
GGG_2014B,124,2688
DDD_2014J,39,10495
BBB_2013J,23,8128
BBB_2013B,170,3067
FFF_2013J,203,11448
GGG_2014B,147,1985
DDD_2013B,191,2325
FFF_2013J,115,14170
GGG_2014B,121,2796
CCC_2014B,8,15910
BBB_2013J,169,3606
CCC_2014B,106,4688
EEE_2013J,-9,5547
DDD_2013B,230,1066
BBB_2013B,138,4071
FFF_2013J,100,22843
AAA_2013J,44,3260
BBB_2013B,181,2750
BBB_2013B,82,5820
BBB_2014J,200,13835
DDD_2013B,164,3103
CCC_2014J,174,3061
DDD_2014J,227,4631
EEE_2014B,199,1623
CCC_2014J,98,5418
BBB_2013J,155,4055
FFF_2013J,18,58175
FFF_2014B,175,6601
BBB_2013B,108,5023
BBB_2013B,171,3070
FFF_2014J,223,13836
CCC_2014J,125,4573
EEE_2014B,204,1451
BBB_2014J,69,1529
FFF_2014B,25,19462
AAA_2013J,0,4611
GGG_2014J,184,1382
EEE_2014J,176,2821
BBB_2013J,123,5065
DDD_2013J,-1,8572
BBB_2013J,183,3084
DDD_2013J,48,7042
BBB_2013J,153,4027
FFF_2013B,78,14602
CCC_2014B,166,2909
FFF_2013B,217,26676
BBB_2013J,152,4052
GGG_2014B,160,1636
BBB_2013B,6,8086
CCC_2014J,35,7459
CCC_2014B,162,3009
FFF_2014B,115,8259
DDD_2013J,184,2843
DDD_2013B,51,14659
BBB_2013J,151,4099
GGG_2014B,135,2430
AAA_2013J,96,1793
EEE_2014J,113,4805
AAA_2013J,7,4590
AAA_2014J,166,2638
AAA_2013J,94,1891
CCC_2014B,177,2530
DDD_2013B,166,2856
DDD_2014J,143,7056
FFF_2014J,12,28374
BBB_2013J,91,5981
AAA_2014J,205,1441
EEE_2013J,89,2618
EEE_2014J,52,6745
CCC_2014B,31,15250
FFF_2013J,13,25370
GGG_2014J,173,1783
FFF_2013J,94,31043
DDD_2013J,178,2997
FFF_2013J,-18,26322
FFF_2013B,66,15018
FFF_2013B,187,11297
BBB_2013J,192,2747
EEE_2014B,65,5882
GGG_2014J,158,2254
EEE_2014J,25,7619
AAA_2013J,104,1490
DDD_2013J,169,3368
DDD_2013J,240,1156
FFF_2014B,-8,3927
FFF_2014J,160,15601
EEE_2014J,125,4508
FFF_2014B,89,9137
BBB_2013B,94,5295
CCC_2014J,231,9636
GGG_2014J,165,2056
AAA_2013J,97,1686
BBB_2014J,110,8282
FFF_2013J,22,33314
EEE_2013J,137,9346
BBB_2013B,14,7772
DDD_2014B,-12,3263
EEE_2014J,63,6418
BBB_2013J,39,7507
DDD_2013B,168,2905
DDD_2013J,191,2696
CCC_2014J,225,9820
CCC_2014B,52,6468
DDD_2013B,111,4632
BBB_2013B,189,2363
FFF_2014B,211,13557
FFF_2013J,-11,9773
FFF_2014B,205,13742
BBB_2014J,185,5979
DDD_2014J,142,7140
DDD_2013J,118,4905
BBB_2014J,120,7990
DDD_2013J,237,1221
EEE_2014J,173,3056
FFF_2014J,42,19293
FFF_2013J,210,11108
BBB_2013J,19,8145
BBB_2013B,115,4675
CCC_2014J,96,5597
FFF_2014J,94,25874
BBB_2013J,165,11817
BBB_2014J,230,4587
CCC_2014J,41,7306
FFF_2014J,37,27643
FFF_2014B,140,7581
EEE_2014B,150,11443
BBB_2013J,58,6952
FFF_2013J,8,33541
FFF_2013J,30,32858
FFF_2014J,109,17002
DDD_2013J,33,7905
FFF_2013J,52,23978
EEE_2014B,29,6030
CCC_2014J,90,5378
EEE_2013J,65,10626
EEE_2014B,110,3515
FFF_2013J,221,18734
CCC_2014B,113,4148
EEE_2014B,171,1617
DDD_2013B,158,3540
CCC_2014B,57,5877
CCC_2014J,220,9520
DDD_2013J,14,8498
EEE_2014J,188,1589
FFF_2014B,15,19421
AAA_2013J,5,4739
FFF_2013B,93,14025
BBB_2014B,-4,4090
GGG_2013J,118,1132
EEE_2014B,174,1565
GGG_2014B,182,1622
BBB_2013J,232,2506
DDD_2013B,229,1280
DDD_2014B,-11,3510
EEE_2014J,143,11217
CCC_2014J,232,9138
EEE_2014B,164,1873
DDD_2013J,194,2895
BBB_2013J,211,3166
DDD_2013B,0,8403
FFF_2013B,37,23993
BBB_2013B,22,8515
EEE_2014J,133,3327
GGG_2014B,149,2660
FFF_2014J,66,18380
BBB_2014J,68,2392
CCC_2014B,155,2818
FFF_2013B,202,10677
GGG_2014J,196,1714
GGG_2014B,179,1735
DDD_2013B,156,3563
DDD_2013B,195,2354
GGG_2013J,90,2023
FFF_2013B,153,12217
BBB_2014B,63,1929
BBB_2013J,127,5664
CCC_2014B,140,3396
FFF_2013J,-9,9547
FFF_2013J,67,15383
BBB_2014B,2,12010
BBB_2014J,146,8060
CCC_2014B,182,2072
FFF_2013J,116,13888
FFF_2014J,141,24261
DDD_2013J,228,10120
FFF_2014B,131,7698
DDD_2013B,107,5177
DDD_2013B,202,2190
DDD_2013J,177,3469
BBB_2013J,43,8294
DDD_2013B,133,4328
BBB_2013B,100,6016
FFF_2013B,53,15352
BBB_2013J,198,3485
AAA_2013J,4,4755
EEE_2014J,20,6907
FFF_2014J,61,18581
AAA_2013J,100,1778
AAA_2014J,163,2807
DDD_2014B,-10,3543
AAA_2014J,209,1380
DDD_2013J,173,3588
DDD_2014J,77,1349
EEE_2014B,188,1182
FFF_2014B,83,9222
GGG_2014B,196,1267
BBB_2014B,152,7399
FFF_2014B,161,6802
AAA_2013J,91,2043
EEE_2014J,181,1901
DDD_2013B,112,4990
DDD_2014J,16,11447
EEE_2014B,10,6695
FFF_2013B,19,32570
FFF_2014J,196,14180
GGG_2014B,143,2923
DDD_2014J,9,11486
DDD_2014J,61,9874
EEE_2013J,3,12680
DDD_2014J,221,4918
FFF_2013J,105,14010
GGG_2013J,105,1639
BBB_2014J,145,8026
DDD_2013B,210,1799
BBB_2014J,231,5362
DDD_2013J,166,3670
DDD_2014J,76,1245
FFF_2013B,-13,8997
GGG_2013J,102,1739
GGG_2014J,170,2613
DDD_2013J,117,5176
EEE_2013J,88,1840
AAA_2013J,93,2144
GGG_2014B,180,1802
AAA_2013J,23,4312
BBB_2014J,141,8157
BBB_2013B,183,3380
BBB_2013B,85,6431
EEE_2014J,175,2168
BBB_2014J,81,1844
FFF_2014B,5,19645
FFF_2013J,230,18385
BBB_2013B,205,2716
FFF_2013J,240,1688
EEE_2014B,183,1400
FFF_2014J,27,19457
BBB_2013B,72,6851
FFF_2013B,74,14518
CCC_2014B,22,7069
DDD_2014J,18,11196
FFF_2013B,240,1177
BBB_2013B,208,2631
GGG_2013J,103,1748
GGG_2014J,195,1872
DDD_2014J,228,4770
BBB_2013B,42,7660
AAA_2014J,211,1402
FFF_2013J,192,11388
AAA_2014J,207,1532
AAA_2013J,54,3295
CCC_2014J,0,16563
CCC_2014B,9,15766
AAA_2013J,105,1724
DDD_2013J,36,7740
DDD_2013B,13,7950
AAA_2014J,217,1201
BBB_2014J,156,7622
CCC_2014J,137,12295
CCC_2014B,173,2477
DDD_2013J,196,2804
GGG_2014B,157,2572
EEE_2014B,180,1528
CCC_2014B,2,15966
GGG_2014B,183,1767
BBB_2014B,56,2035
CCC_2014B,28,6980
FFF_2014J,193,14367
FFF_2013B,239,1267
CCC_2014J,209,10051
BBB_2014B,220,5158
FFF_2014B,174,6251
CCC_2014B,169,2572
GGG_2014J,193,1987
CCC_2014B,141,3439
DDD_2014J,144,7355
AAA_2013J,92,2130
FFF_2014J,50,35174
FFF_2013B,131,21014
GGG_2013J,110,1586
GGG_2014B,156,2634
DDD_2013B,152,3633
GGG_2013J,116,1405
EEE_2014B,166,1985
EEE_2014B,178,1613
GGG_2014J,189,2123
AAA_2013J,101,1865
DDD_2013B,165,3220
CCC_2014J,141,19929
BBB_2013B,180,3318
FFF_2013B,-3,16737
CCC_2014J,-11,8263
GGG_2014B,172,1640
CCC_2014B,54,5745
EEE_2014B,125,3310
EEE_2014B,182,1543
DDD_2013B,25,16084
BBB_2013B,191,2982
DDD_2014J,78,1542
CCC_2014B,34,6340
DDD_2013J,25,16611
FFF_2013B,207,18433
DDD_2014B,229,4572
DDD_2013B,45,7293
DDD_2013B,217,1916
BBB_2013J,37,8282
DDD_2013J,47,7693
GGG_2014B,151,2324
CCC_2014B,167,2210
DDD_2013J,193,3155
FFF_2013B,161,11676
FFF_2013B,160,11705
BBB_2013J,180,3858
BBB_2013J,247,1781
CCC_2014B,1,15525
DDD_2014J,195,6096
BBB_2013B,152,4233
AAA_2014J,206,1767
BBB_2014J,144,7964
EEE_2014B,189,1350
BBB_2013B,177,3454
BBB_2013B,166,3796
FFF_2013B,27,15851
BBB_2014J,147,7872
BBB_2013B,193,2967
DDD_2013J,49,7730
FFF_2014B,153,6747
DDD_2013B,118,5085
AAA_2013J,14,4670
CCC_2014B,110,4069
FFF_2013J,224,18449
EEE_2014B,195,1199
BBB_2013J,179,3806
CCC_2014B,65,21831
CCC_2014J,235,17065
BBB_2014J,118,8668
BBB_2014J,137,8092
DDD_2013B,22,16262
CCC_2014B,153,2719
EEE_2014B,177,1742
GGG_2014J,186,1798
GGG_2014J,209,1086
DDD_2014J,-12,4369
AAA_2014J,218,1351
BBB_2013J,245,1771
EEE_2014J,57,6021
FFF_2014J,80,9543
BBB_2013B,233,1651
CCC_2014B,93,4566
AAA_2013J,111,1698
DDD_2013J,40,7968
DDD_2013B,48,7214
CCC_2014B,136,27802
AAA_2013J,13,4735
DDD_2013B,204,2379
CCC_2014B,111,3985
EEE_2014J,38,6599
EEE_2013J,-6,4981
DDD_2014J,82,1468
GGG_2014J,172,2267
BBB_2013B,163,3715
FFF_2014B,106,8018
DDD_2013J,195,3005
GGG_2014J,202,1338
EEE_2014J,-18,8378
DDD_2013J,229,10141
DDD_2013J,197,2939
AAA_2013J,95,2326
AAA_2013J,126,1365
BBB_2014J,236,21336
FFF_2013J,77,6458
BBB_2014J,63,2122
CCC_2014J,-18,16784
EEE_2013J,86,2162
AAA_2013J,109,1900
BBB_2013B,200,2593
EEE_2013J,91,2002
DDD_2013B,27,7723
GGG_2013J,111,1212
FFF_2013B,38,23565
FFF_2014J,70,9668
GGG_2014B,171,1827
GGG_2013J,104,1433
BBB_2013J,158,4403
CCC_2014B,139,3194
DDD_2014J,206,5616
GGG_2014J,149,3020
BBB_2013B,201,2567
FFF_2013J,238,1478
FFF_2013J,151,20558
CCC_2014B,174,2119
FFF_2014J,194,14008
EEE_2014B,33,6316
BBB_2014J,56,2359
BBB_2014J,17,11771
CCC_2014J,168,2788
DDD_2014B,2,11447
FFF_2014J,44,26846
BBB_2013J,14,8888
EEE_2013J,35,3779
FFF_2014J,220,21394
EEE_2013J,194,7037
FFF_2013J,2,41579
AAA_2013J,102,2149
DDD_2014B,52,9889
EEE_2014B,202,1064
EEE_2013J,71,2655
AAA_2014J,221,1442
BBB_2013J,248,1520
DDD_2013B,201,2379
DDD_2014J,17,11564
EEE_2014J,19,23674
CCC_2014J,42,6800
BBB_2013J,160,4258
EEE_2013J,124,9245
BBB_2013B,234,1455
FFF_2014B,49,18028
DDD_2013B,163,3576
EEE_2014B,203,1073
DDD_2014J,74,1621
CCC_2014B,4,15660
FFF_2013B,225,1427
GGG_2013J,113,1207
AAA_2013J,103,2017
BBB_2013J,161,4231
BBB_2013B,151,4047
GGG_2014J,155,2885
GGG_2013J,97,1704
BBB_2014J,40,10971
FFF_2014B,213,12960
AAA_2013J,118,1597
GGG_2014B,158,2296
AAA_2013J,119,1567
FFF_2014J,192,14143
GGG_2014B,162,2171
BBB_2013B,235,1449
BBB_2013B,155,3930
FFF_2013B,16,40688
BBB_2013B,160,3784
BBB_2014J,134,8072
DDD_2013J,28,8208
AAA_2013J,106,1976
BBB_2013B,95,5795
BBB_2013J,171,3943
FFF_2013B,190,10741
DDD_2013J,192,3149
EEE_2014J,160,11137
FFF_2013J,144,20861
GGG_2014J,201,1481
GGG_2014B,170,1945
FFF_2013J,215,18654
BBB_2013J,5,9109
FFF_2013B,25,24037
FFF_2013J,11,33167
GGG_2014B,188,1389
